product_name,product_description,product_domain
Biryani By Kilo,BBK delivers both authentic taste of Hyderabadi and Lucknowi Biryani prepared in individual earthen Handis with the freshest ingredients.,Food Delivery
Biryani By Kilo,BBK delivers both authentic taste of Hyderabadi and Lucknowi Biryani prepared in individual earthen Handis with the freshest ingredients.,Food Processing
Wholesome Habits (EAT Anytime),Wholesome Habits (EAT Anytime) is a healthy snacks Company.,Food and Beverage
Wholesome Habits (EAT Anytime),Wholesome Habits (EAT Anytime) is a healthy snacks Company.,Snack Food
GoBumpr,Car Service and Bike Service Mobile App,Automotive
GoBumpr,Car Service and Bike Service Mobile App,E-Commerce
GoBumpr,Car Service and Bike Service Mobile App,Mobile
Fixpocket,Fixpocket is a internet-based startup.,Computer
Fixpocket,Fixpocket is a internet-based startup.,Digital Marketing
Fixpocket,Fixpocket is a internet-based startup.,Facilities Support Services
Fixpocket,Fixpocket is a internet-based startup.,Graphic Design
Fixpocket,Fixpocket is a internet-based startup.,Internet
Fixpocket,Fixpocket is a internet-based startup.,Mobile Apps
Fixpocket,Fixpocket is a internet-based startup.,Social Media Marketing
Fixpocket,Fixpocket is a internet-based startup.,Web Development
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Android
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Big Data
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Blockchain
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Cloud Computing
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",EdTech
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Education
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Information Technology
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",iOS
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Training
edureka!,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Web Development
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,Analytics
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,CRM
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,Loyalty Programs
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,Machine Learning
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,Marketing Automation
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,Retail Technology
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,SaaS
Hashtag Loyalty Private Limited,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,Small and Medium Businesses
Wow Express,"WOW, as customers react to his studiously taught, trained, polite and courteous nature.",Delivery
Wow Express,"WOW, as customers react to his studiously taught, trained, polite and courteous nature.",Information Technology
Wow Express,"WOW, as customers react to his studiously taught, trained, polite and courteous nature.",Mobile Apps
ZunRoof,ZunRoof is a rooftop focused solar startup.,Environmental Consulting
ZunRoof,ZunRoof is a rooftop focused solar startup.,Renewable Energy
Eggoz,Eggoz is a full-stack layer poultry business operator & service provider .,Food and Beverage
Eggoz,Eggoz is a full-stack layer poultry business operator & service provider .,Food Processing
Sqrrl Fintech,Personal Finance,Big Data
Sqrrl Fintech,Personal Finance,Business Intelligence
Sqrrl Fintech,Personal Finance,Financial Services
Sqrrl Fintech,Personal Finance,FinTech
Sqrrl Fintech,Personal Finance,Personal Finance
GalaxyCard,GalaxyCard is a mobile based Instant credit card.,Finance
GalaxyCard,GalaxyCard is a mobile based Instant credit card.,Financial Services
GalaxyCard,GalaxyCard is a mobile based Instant credit card.,FinTech
IndiQube,IndiQube is a provider of co-working spaces based in Bengaluru.,Commercial Real Estate
IndiQube,IndiQube is a provider of co-working spaces based in Bengaluru.,Coworking
IndiQube,IndiQube is a provider of co-working spaces based in Bengaluru.,Office Administration
IndiQube,IndiQube is a provider of co-working spaces based in Bengaluru.,Real Estate
EGK Foods,A food processing enterprise registered with StartUp India .,Food and Beverage
EGK Foods,A food processing enterprise registered with StartUp India .,Food Processing
EGK Foods,A food processing enterprise registered with StartUp India .,Organic Food
EGK Foods,A food processing enterprise registered with StartUp India .,Snack Food
NirogStreet,NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,Apps
NirogStreet,NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,Health Care
NirogStreet,NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,Internet
NirogStreet,NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,Mobile Apps
NirogStreet,NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,Personal Health
Pixr8,Pixr8 is a global media platform dedicated to Start-ups and business organisations for promoting entrepreneurship work.,Digital Media
Pixr8,Pixr8 is a global media platform dedicated to Start-ups and business organisations for promoting entrepreneurship work.,Incubators
Pixr8,Pixr8 is a global media platform dedicated to Start-ups and business organisations for promoting entrepreneurship work.,Social Entrepreneurship
Nivesh.com,Nivesh.com is a mass market mutual funds investment platform.,Finance
Nivesh.com,Nivesh.com is a mass market mutual funds investment platform.,Financial Services
Nivesh.com,Nivesh.com is a mass market mutual funds investment platform.,Marketing
Theranosis Life Sciences,A fully functioning cell culture facility and molecular biology setup.,Biotechnology
Theranosis Life Sciences,A fully functioning cell culture facility and molecular biology setup.,Health Care
Theranosis Life Sciences,A fully functioning cell culture facility and molecular biology setup.,Life Science
Theranosis Life Sciences,A fully functioning cell culture facility and molecular biology setup.,Medical Device
Poshmiles Online Solutions Private Limited,Poshmiles aims to help point travellers to long weekend trips at popular and undiscovered destinations based on budget & interest.,Travel
Reculta,A campus recruitment solution provider.,Education
Reculta,A campus recruitment solution provider.,Human Resources
Orbo.ai,Orbo is a computer vision and deep facial technology company.,Internet
Inntot Technologies,"Inntot Technologies, is a technology driven company.",Consumer Electronics
Zoctr Health,Zoctr Health Network is a first-of-its kind pan-India Home & Telehealth Company,Apps
Zoctr Health,Zoctr Health Network is a first-of-its kind pan-India Home & Telehealth Company,Health Care
Zoctr Health,Zoctr Health Network is a first-of-its kind pan-India Home & Telehealth Company,Hospital
Zoctr Health,Zoctr Health Network is a first-of-its kind pan-India Home & Telehealth Company,Mobile Apps
Hey Deedee,Hey Deedee is a Mumbai-based company that provides solutions to parcel delivery problems.,Delivery Service
Hey Deedee,Hey Deedee is a Mumbai-based company that provides solutions to parcel delivery problems.,Logistics
Hey Deedee,Hey Deedee is a Mumbai-based company that provides solutions to parcel delivery problems.,Service Industry
DigiConnectt Technologys,A technology company focused on introducing products that will accelerate and enhance sales productivity and effectiveness .,Information Services
DigiConnectt Technologys,A technology company focused on introducing products that will accelerate and enhance sales productivity and effectiveness .,Information Technology
Locus.sh,Locus is an intelligent logistics automation platform.,Big Data
Locus.sh,Locus is an intelligent logistics automation platform.,Data Visualization
Locus.sh,Locus is an intelligent logistics automation platform.,Logistics
Locus.sh,Locus is an intelligent logistics automation platform.,Software
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Basketball
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Cricket
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Cycling
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",eSports
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Fitness
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Golf
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Health Care
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Hockey
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Sports
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Swimming
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Table Tennis
Sports Flashes Pvt. Ltd,"Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",Volley Ball
Inc42,Inc42 is one of the leading tech media publications of India.,Media and Entertainment
Inc42,Inc42 is one of the leading tech media publications of India.,News
Inc42,Inc42 is one of the leading tech media publications of India.,Publishing
Picxy,"A stock photo startup based in Amravati, Andhra Pradesh.",Internet
Huddle,A coworking incubator Company.,Consulting
Benepik,HR Technology start-up.,Human Resources
Cash Suvidha,Cash Suvidha is an Digital Lending Platform that provide working capital finance to SMEs and MSMEs in India.,Finance
Smartcoin,Providing financial access to the millions of mobile users in India using alternative credit assessment,Big Data
Smartcoin,Providing financial access to the millions of mobile users in India using alternative credit assessment,Financial Services
Smartcoin,Providing financial access to the millions of mobile users in India using alternative credit assessment,Machine Learning
Smartcoin,Providing financial access to the millions of mobile users in India using alternative credit assessment,Predictive Analytics
Carmel Organics,"Carmel Organics is an India-based herb company engaged in sourcing, processing, and distributing herbal tea ingredients.",Agriculture
Carmel Organics,"Carmel Organics is an India-based herb company engaged in sourcing, processing, and distributing herbal tea ingredients.",AgTech
Carmel Organics,"Carmel Organics is an India-based herb company engaged in sourcing, processing, and distributing herbal tea ingredients.",Manufacturing
Roadcast,Transforming the way businesses deliver. Work-force & fleet mobility tools.,—
Printline Media(ThePrint),A digital news platform.,Digital Media
Printline Media(ThePrint),A digital news platform.,News
Printline Media(ThePrint),A digital news platform.,Publishing
Creditas Solutions,Creditas was set-up in 2015 with an aim to help Financial Institutions find better ways to reach and interact with their customers.,Financial Services
UrbanPiper,UrbanPiper offers restaurants and chains with a suite of products to manage and analyze their online presence.,Software
Doxper,Doxper is Health tech startup which has created a digital pen and coded paper system for doctors to record patient information,Health Care
Doxper,Doxper is Health tech startup which has created a digital pen and coded paper system for doctors to record patient information,Hospital
i2ifunding,i2ifunding is an online marketplace that connects borrowers looking for personal loans with investors looking for alternative investments.,Crowdfunding
i2ifunding,i2ifunding is an online marketplace that connects borrowers looking for personal loans with investors looking for alternative investments.,Finance
i2ifunding,i2ifunding is an online marketplace that connects borrowers looking for personal loans with investors looking for alternative investments.,Financial Services
ShakeDeal,Home of B2B Commerce,B2B
ShakeDeal,Home of B2B Commerce,E-Commerce
ShakeDeal,Home of B2B Commerce,Enterprise
HelloVerify,HelloVerify is an online background check platform.,Fraud Detection
HelloVerify,HelloVerify is an online background check platform.,Information Services
HelloVerify,HelloVerify is an online background check platform.,Security
Fasal,Climate Smart Precision Agriculture Platform,Agriculture
Fasal,Climate Smart Precision Agriculture Platform,AgTech
Fasal,Climate Smart Precision Agriculture Platform,Artificial Intelligence
Fasal,Climate Smart Precision Agriculture Platform,Internet of Things
Fasal,Climate Smart Precision Agriculture Platform,Machine Learning
CoinGeto,CoinGeto is one of India’s most advanced digital assets exchange.,Cryptocurrency
CoinGeto,CoinGeto is one of India’s most advanced digital assets exchange.,Trading Platform
Avail Finance,Avail is a mobile-first platform aiming to financially include the urban mass of India.,Finance
Avail Finance,Avail is a mobile-first platform aiming to financially include the urban mass of India.,FinTech
Avail Finance,Avail is a mobile-first platform aiming to financially include the urban mass of India.,Mobile Payments
Tripeur,Radical Travel Automation - Cloud Based Corporate Travel & Expense Management Software,Information Technology
Wedeterna,"Wedeterna is a new-age, personalised and fresh approach to arranged marriages, DIY matrimonial community with only self created profiles.",Wedding
Stumagz,Stumagz is about connecting with Stories Stumagz is about collaborating with people Stumagz is about creating a Cult.,Digital Media
Doubtnut,Gurgaon based E-learning platform.,E-Learning
Doubtnut,Gurgaon based E-learning platform.,EdTech
Doubtnut,Gurgaon based E-learning platform.,Education
Doubtnut,Gurgaon based E-learning platform.,Image Recognition
Doubtnut,Gurgaon based E-learning platform.,Machine Learning
Doubtnut,Gurgaon based E-learning platform.,STEM Education
MCaffeine,MCaffeine is India's First Caffeine Infuse Personal Care Brand. It's an extension to the hyperactive lifestyle and individualistic identity.,Consumer Goods
TrustCheckr,A Bengaluru-based fraud analytics solution provider .,Information Technology
HealthAssure,HealthAssure provides access to Discounted & High Quality primary care medical network.,Fitness
HealthAssure,HealthAssure provides access to Discounted & High Quality primary care medical network.,Health Care
HealthAssure,HealthAssure provides access to Discounted & High Quality primary care medical network.,Wellness
Picture TIme,Operator of low-cost mobile cinema theatres in rural areas.,Digital Entertainment
1Crowd,Equity crowd funding platform focused on connecting investors with a host of extremely promising Indian start-ups and early stage ventures,Crowdsourcing
1Crowd,Equity crowd funding platform focused on connecting investors with a host of extremely promising Indian start-ups and early stage ventures,Financial Services
1Crowd,Equity crowd funding platform focused on connecting investors with a host of extremely promising Indian start-ups and early stage ventures,Funding Platform
1Crowd,Equity crowd funding platform focused on connecting investors with a host of extremely promising Indian start-ups and early stage ventures,Venture Capital
Aarav Unmanned Systems,Professional Drones for Enterprise Applications,Delivery
Aarav Unmanned Systems,Professional Drones for Enterprise Applications,Drones
Aarav Unmanned Systems,Professional Drones for Enterprise Applications,Geospatial
Aarav Unmanned Systems,Professional Drones for Enterprise Applications,Robotics
Wellthy Therapeutics Pvt Ltd,"Wellthy is a digital therapeutics company focused on improving patient health through the intersection of technology, and clinical outcomes.",Health Care
Wellthy Therapeutics Pvt Ltd,"Wellthy is a digital therapeutics company focused on improving patient health through the intersection of technology, and clinical outcomes.",Hospital
Nua,Nua is an e-commerce and feminine care brand platform focused on creating women care products.,Consumer Goods
Kuvera.in,An online platform for mutual fund investments.,Financial Services
Livehealth,Livehealth is an end-to-end collaborative report management solution. We help you get your medical reports instantly from various health,Health Care
Livehealth,Livehealth is an end-to-end collaborative report management solution. We help you get your medical reports instantly from various health,Information Technology
Livehealth,Livehealth is an end-to-end collaborative report management solution. We help you get your medical reports instantly from various health,Management Information Systems
Gramophone,An agricultural inputs startup Company.,Farming
Ora,Ora is an online marketplace of unique accommodations. Awarded as among top 3000 startups in India by IIM Kolkata.,Business Travel
Ora,Ora is an online marketplace of unique accommodations. Awarded as among top 3000 startups in India by IIM Kolkata.,Hospitality
Ora,Ora is an online marketplace of unique accommodations. Awarded as among top 3000 startups in India by IIM Kolkata.,Hotel
Ora,Ora is an online marketplace of unique accommodations. Awarded as among top 3000 startups in India by IIM Kolkata.,Marketplace
Ora,Ora is an online marketplace of unique accommodations. Awarded as among top 3000 startups in India by IIM Kolkata.,Tourism
Ora,Ora is an online marketplace of unique accommodations. Awarded as among top 3000 startups in India by IIM Kolkata.,Travel Accommodations
Buddy4Study.com,Buddy4Study is the best scholarship search engine for Indian students. It also helps organizations to set up their own scholarship schemes.,Career Planning
Buddy4Study.com,Buddy4Study is the best scholarship search engine for Indian students. It also helps organizations to set up their own scholarship schemes.,Education
Buddy4Study.com,Buddy4Study is the best scholarship search engine for Indian students. It also helps organizations to set up their own scholarship schemes.,Higher Education
Buddy4Study.com,Buddy4Study is the best scholarship search engine for Indian students. It also helps organizations to set up their own scholarship schemes.,Service Industry
Predible Health,Healthcare devices for cancer detection,Medical Device
Syncremedies Healthcare Pvt Ltd,"Syncremedies is an Integrated Medicine service that brings together Allopathy, Ayurveda and Homeopathy to treat chronic ailments.",Alternative Medicine
Syncremedies Healthcare Pvt Ltd,"Syncremedies is an Integrated Medicine service that brings together Allopathy, Ayurveda and Homeopathy to treat chronic ailments.",Health Care
Blueleaf Cyberspace Systems,Bluleaf Cyberspace is Cloud Based Software Company.,Internet
Blueleaf Cyberspace Systems,Bluleaf Cyberspace is Cloud Based Software Company.,Software
Toffee,"Toffee is a bite size, micro-event & contextual insurtech startup which aims to de-jargonise the insurance buying experience.",—
ORO Wealth,Online wealth management platform,—
HealWell24,"HealWell24 is India's emerging technology-empowered healthcare company, aiming to bring world-class quality healthcare services anywhere.",Dental
HealWell24,"HealWell24 is India's emerging technology-empowered healthcare company, aiming to bring world-class quality healthcare services anywhere.",Elder Care
HealWell24,"HealWell24 is India's emerging technology-empowered healthcare company, aiming to bring world-class quality healthcare services anywhere.",Health Care
HealWell24,"HealWell24 is India's emerging technology-empowered healthcare company, aiming to bring world-class quality healthcare services anywhere.",Home Health Care
HealWell24,"HealWell24 is India's emerging technology-empowered healthcare company, aiming to bring world-class quality healthcare services anywhere.",Personal Health
Acko General Insurance,Acko General Insurance is a digital insurance company in India that redefines insurance for the consumers.,Financial Services
Acko General Insurance,Acko General Insurance is a digital insurance company in India that redefines insurance for the consumers.,Insurance
Acko General Insurance,Acko General Insurance is a digital insurance company in India that redefines insurance for the consumers.,Private Social Networking
arzooo.com,E-commerce website promising the best price on any product a consumer buys anywhere on the internet.,Consumer Electronics
arzooo.com,E-commerce website promising the best price on any product a consumer buys anywhere on the internet.,E-Commerce
arzooo.com,E-commerce website promising the best price on any product a consumer buys anywhere on the internet.,E-Commerce Platforms
arzooo.com,E-commerce website promising the best price on any product a consumer buys anywhere on the internet.,Electronics
arzooo.com,E-commerce website promising the best price on any product a consumer buys anywhere on the internet.,Shipping
arzooo.com,E-commerce website promising the best price on any product a consumer buys anywhere on the internet.,Shopping
Bonphul Air Products,A clean tech product Company,CleanTech
DheeYantra Research Labs,"DheeYantra is building a cognitive conversational chatbot platform by name ""dhee.ai"" for vernacular languages",Artificial Intelligence
Edyoo,"Edyoo.com is a technology platform that offers the most intuitive design, flexibility, and ease of use.",Education
Chtrbox,Chtrbox connects social media influencers with brands .,Advertising
Chtrbox,Chtrbox connects social media influencers with brands .,Internet
Chtrbox,Chtrbox connects social media influencers with brands .,Marketing
Aashiyaan Housing and Development Finance,Provide housing finance to those in the informal sector enabling the hither to un-served to own a home of their own.,Financial Services
BetterPlace Safety Solutions Pvt. Ltd.,"BetterPlace provides businesses with contractor workforce management, including onboarding, training, and background checks.",Human Resources
BetterPlace Safety Solutions Pvt. Ltd.,"BetterPlace provides businesses with contractor workforce management, including onboarding, training, and background checks.",Security
BetterPlace Safety Solutions Pvt. Ltd.,"BetterPlace provides businesses with contractor workforce management, including onboarding, training, and background checks.",Training
Cashkumar,A P2P Lending Platform connecting millions of financially under-served & new to credit borrowers with investment savvy lenders in India,Consumer Lending
Cashkumar,A P2P Lending Platform connecting millions of financially under-served & new to credit borrowers with investment savvy lenders in India,Finance
Cashkumar,A P2P Lending Platform connecting millions of financially under-served & new to credit borrowers with investment savvy lenders in India,FinTech
Rocketium,Easy video creation for social media.,Marketing
Rocketium,Easy video creation for social media.,Social Media
Rocketium,Easy video creation for social media.,Video
FreightBazaar,FreightBazaar.com is an online platform that connects Truck suppliers with Truck users.,Transportation
OPEN,Open up to a new world of Banking,Banking
mfine,Hospital & Health Care Start up,Health Care
mfine,Hospital & Health Care Start up,Hospital
Earth Food,Earth Food is a healthy Food Start Up.,Food and Beverage
Earth Food,Earth Food is a healthy Food Start Up.,Food Processing
Charcoal Eats,Charcoal Eats aims to bring Dominos style standardisation.,Food Processing
Wishfie,A platform for people to express their opinions in form of short videos around any topic.,Apps
The Social Hook,Fast growing Influencer Marketing platform in India.,Marketing
FreightBro,Software for the new-age freight,Apps
FreightBro,Software for the new-age freight,B2B
FreightBro,Software for the new-age freight,Freight Service
FreightBro,Software for the new-age freight,Logistics
FreightBro,Software for the new-age freight,SaaS
FreightBro,Software for the new-age freight,Shipping
FreightBro,Software for the new-age freight,Supply Chain Management
FreightBro,Software for the new-age freight,Transportation
Finwego,Finwego partners with Small and Medium Businesses in India to offer convenient and responsible credit to their employees,—
Cricnwin,Cricnwin is a Gurugram - based Fan Engagement Platform,Digital Entertainment
Cricnwin,Cricnwin is a Gurugram - based Fan Engagement Platform,Fantasy Sports
Cricnwin,Cricnwin is a Gurugram - based Fan Engagement Platform,Gaming
Cricnwin,Cricnwin is a Gurugram - based Fan Engagement Platform,Sports
TheCollegeFever,"TheCollegeFever is a hub for fun, fiesta and frolic of Colleges.",Brand Marketing
TheCollegeFever,"TheCollegeFever is a hub for fun, fiesta and frolic of Colleges.",Event Promotion
TheCollegeFever,"TheCollegeFever is a hub for fun, fiesta and frolic of Colleges.",Marketing
TheCollegeFever,"TheCollegeFever is a hub for fun, fiesta and frolic of Colleges.",Sponsorship
TheCollegeFever,"TheCollegeFever is a hub for fun, fiesta and frolic of Colleges.",Ticketing
Wicked Ride Adventure Services Private Limited,Peer-to-Peer motor vehicles sharing,Automotive
Wicked Ride Adventure Services Private Limited,Peer-to-Peer motor vehicles sharing,Last Mile Transportation
Wicked Ride Adventure Services Private Limited,Peer-to-Peer motor vehicles sharing,Peer to Peer
Wicked Ride Adventure Services Private Limited,Peer-to-Peer motor vehicles sharing,Ride Sharing
Career Anna,India's Go to Career Commerce Portal,Commercial
Career Anna,India's Go to Career Commerce Portal,E-Learning
Career Anna,India's Go to Career Commerce Portal,Education
ERUDITUS Executive Education,"Eruditus, promoted by Alumni of INSEAD and other top business schools, delivers high quality executive education programmes",Continuing Education
ERUDITUS Executive Education,"Eruditus, promoted by Alumni of INSEAD and other top business schools, delivers high quality executive education programmes",EdTech
ERUDITUS Executive Education,"Eruditus, promoted by Alumni of INSEAD and other top business schools, delivers high quality executive education programmes",Education
ERUDITUS Executive Education,"Eruditus, promoted by Alumni of INSEAD and other top business schools, delivers high quality executive education programmes",Skill Assessment
Gaia Smart Cities,Gaia Smart Cities is an early leader in the rapidly-emerging Internet of Things (IoT) marketplace.,Smart Cities
Gaia Smart Cities,Gaia Smart Cities is an early leader in the rapidly-emerging Internet of Things (IoT) marketplace.,Telecommunications
Square Off,Delivering Imagination,Internet of Things
Square Off,Delivering Imagination,Robotics
UrbanClap,UrbanClap is India's leading managed marketplace for home services.,Apps
UrbanClap,UrbanClap is India's leading managed marketplace for home services.,Home Services
UrbanClap,UrbanClap is India's leading managed marketplace for home services.,Information Services
UrbanClap,UrbanClap is India's leading managed marketplace for home services.,Information Technology
Hospals,Hospals is a medical tourism company.,Medical
Hospals,Hospals is a medical tourism company.,Tourism
Kogta Financial India Limited,Kogta Financial (India) Ltd is a retail-focused non banking financial company .,Financial Services
Perspectico,An Education Management startup.,Career Planning
Perspectico,An Education Management startup.,Education
Perspectico,An Education Management startup.,Internet
The Souled Store,"The Souled Store bring to you awesome t-shirts, framed prints, badges, notebooks, coasters.",Fashion
The Souled Store,"The Souled Store bring to you awesome t-shirts, framed prints, badges, notebooks, coasters.",Graphic Design
The Souled Store,"The Souled Store bring to you awesome t-shirts, framed prints, badges, notebooks, coasters.",Wearables
Hush - Speak Up. Make Work Better,Enabling diversity of opinions in organizations,Communities
Hush - Speak Up. Make Work Better,Enabling diversity of opinions in organizations,Leisure
Hush - Speak Up. Make Work Better,Enabling diversity of opinions in organizations,Mobile Apps
Hush - Speak Up. Make Work Better,Enabling diversity of opinions in organizations,Software
Drivezy,Drivezy is India's largest vehicle sharing platform which helps people turn their vehicles into earning members of their family.,Automotive
Drivezy,Drivezy is India's largest vehicle sharing platform which helps people turn their vehicles into earning members of their family.,Rental
Drivezy,Drivezy is India's largest vehicle sharing platform which helps people turn their vehicles into earning members of their family.,Sharing Economy
Freyr Energy,"Freyr Energy is a company that provides full service solar provider based in Hyderabad, India.",Energy
Freyr Energy,"Freyr Energy is a company that provides full service solar provider based in Hyderabad, India.",Environmental Consulting
Freyr Energy,"Freyr Energy is a company that provides full service solar provider based in Hyderabad, India.",Renewable Energy
Freyr Energy,"Freyr Energy is a company that provides full service solar provider based in Hyderabad, India.",Solar
NIRAMAI Health Analytix,NIRAMAI has developed a novel breast cancer screening solution that uses Thermalytix.,Health Care
NIRAMAI Health Analytix,NIRAMAI has developed a novel breast cancer screening solution that uses Thermalytix.,Hospital
CloudSek,Cloudsek is an Infosec Risk assessment company which provides intelligence needed to tackle online threats.,Information Technology
CloudSek,Cloudsek is an Infosec Risk assessment company which provides intelligence needed to tackle online threats.,SaaS
CloudSek,Cloudsek is an Infosec Risk assessment company which provides intelligence needed to tackle online threats.,Security
Lendbox,Lendbox is India's leading peer-to-peer lending online lending platform.,Crowdfunding
Lendbox,Lendbox is India's leading peer-to-peer lending online lending platform.,Financial Services
Lendbox,Lendbox is India's leading peer-to-peer lending online lending platform.,Internet
Verloop,Verloop is an automated customer support and engagement platform.,Customer Service
Verloop,Verloop is an automated customer support and engagement platform.,Information Technology
Verloop,Verloop is an automated customer support and engagement platform.,Internet
Verloop,Verloop is an automated customer support and engagement platform.,Sales Automation
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",Advertising
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",Artificial Intelligence
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",Digital Media
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",iOS
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",Location Based Services
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",News
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",Video
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",Video on Demand
Flickstree,"Flickstree is a smart video content aggregator, powered by Artificial Intelligence.",Video Streaming
Paymatrix,India's Leading Property Rent management platform,Credit Cards
Paymatrix,India's Leading Property Rent management platform,Payments
Paymatrix,India's Leading Property Rent management platform,Property Insurance
Paymatrix,India's Leading Property Rent management platform,Property Management
Paymatrix,India's Leading Property Rent management platform,Rental Property
Idha Skin Clinic,Idha skin clinic jayanagar is dedicated to restore health and natural beauty to your skin.,Beauty
Idha Skin Clinic,Idha skin clinic jayanagar is dedicated to restore health and natural beauty to your skin.,Cosmetics
Idha Skin Clinic,Idha skin clinic jayanagar is dedicated to restore health and natural beauty to your skin.,Health Care
Idha Skin Clinic,Idha skin clinic jayanagar is dedicated to restore health and natural beauty to your skin.,Service Industry
InCred,InCred Finance is a mumbai-based non-banking financial company,Banking
InCred,InCred Finance is a mumbai-based non-banking financial company,Finance
InCred,InCred Finance is a mumbai-based non-banking financial company,Financial Services
Vedantu,Vedantu provides personalized LIVE Online Tutoring. Vedantu aims to democratize teaching by creating a marketplace of Teachers,EdTech
Vedantu,Vedantu provides personalized LIVE Online Tutoring. Vedantu aims to democratize teaching by creating a marketplace of Teachers,Education
Vedantu,Vedantu provides personalized LIVE Online Tutoring. Vedantu aims to democratize teaching by creating a marketplace of Teachers,Mobile
Vedantu,Vedantu provides personalized LIVE Online Tutoring. Vedantu aims to democratize teaching by creating a marketplace of Teachers,Tutoring
Sportido,Sportido is a sports discovery app that helps you find people and places to play 700+ sports around you.,Social Media
Sportido,Sportido is a sports discovery app that helps you find people and places to play 700+ sports around you.,Sports
Stelis Biopharma,Stelis Biopharma is a vertically integrated biopharmaceutical company,Biopharma
Magicpin,"Magicpin is a platform where users and merchants in a locality discover, interact, and transact.",E-Commerce
Magicpin,"Magicpin is a platform where users and merchants in a locality discover, interact, and transact.",E-Commerce Platforms
Magicpin,"Magicpin is a platform where users and merchants in a locality discover, interact, and transact.",Retail
